Actual,Predicted
57,135.72530550528364
40,125.34742650591004
31,141.03146755594977
260,135.51582292035323
122,124.57151494951876
23,131.596411345519
95,141.98759372698967
123,133.54486558045647
77,145.2302702261589
94,138.05260043793373
23,136.53226369248836
62,125.21130624720648
323,135.22434165051902
360,127.0273185223088
84,131.86849119142727
20,136.71283207941187
58,137.01281529738182
364,135.8984111897443
109,133.94002561307354
208,134.17290167658246
117,139.08977161565235
53,147.6921592869371
39,130.74832241987107
305,120.42215911670542
130,135.22460515300514
15,137.10860405076164
323,141.6211366114804
21,134.60732134686117
39,138.01547529209705
117,139.32402251279677
40,137.8357419604249
135,123.81002620172679
136,138.59662858387458
262,137.04254139932718
316,136.3246015705335
5,139.21240619921713
235,142.52804089421878
20,135.83798877176233
206,138.78192422924275
146,144.95406979183286
190,131.64349437603178
32,133.14238599936652
312,138.26823197133822
29,134.61257935837747
110,135.79574506782774
45,138.60236492098156
14,136.37158780863277
3,136.7920346120823
97,137.44172662217525
89,133.27865267513934
57,138.55609705187118
0,131.94891590530725
2,134.11296550743643
114,139.1774179146067
168,135.9459741774964
78,133.99464282367245
90,124.83796887663917
64,151.0322027576727
83,139.38286796106138
28,132.3317911218791
382,136.0855943267492
122,132.6174039446951
43,132.61437599016952
156,137.15496952607478
167,137.42155467825617
412,141.9830591746108
174,138.72685453035328
48,143.06435821018866
37,132.51033952597015
113,142.32212507287318
2,135.98191575808764
12,136.74795542889925
245,132.8776979174647
250,143.47785336626336
232,147.73324750569407
164,136.30072132466753
261,134.56574227756633
18,138.46818491498135
23,142.30027992225922
139,144.4715116884936
205,125.7387994231074
350,135.28815971174595
7,130.5333691792112
134,135.21071248878374
19,139.37991045850103
177,140.41873245568772
104,153.97216883159865
179,133.1840612733255
40,142.789675977
254,130.5988436342226
206,139.49911479553106
149,134.7122339208284
294,145.1631020119332
257,139.5316572178638
11,142.00393294780068
294,135.78285940480362
283,135.53824671418195
238,134.8140664926318
215,134.30536465322103
283,132.14852422018686
22,139.0287387587759
326,139.8698236163814
6,132.0411311757883
42,137.9774843288082
76,134.5682464744833
177,141.12953513809086
25,142.12050772694397
277,138.59113723692968
381,143.04402150025695
22,137.342327821229
314,132.13304006890706
168,133.47633715149922
134,138.86284111553562
86,139.3383688835565
62,141.9141635950556
331,133.0548921710388
68,136.26743689866007
35,134.1068949061737
206,132.38499302748855
142,139.06435569618657
30,133.73221937418137
309,139.13631165217916
381,135.43643044254722
297,132.54976192973604
132,151.64596062354394
234,138.1933433018535
85,141.8377078910333
181,134.37596729951323
179,140.95221783487503
282,133.9198249042711
253,139.66023774702649
154,127.71978442774545
153,127.77957883518732
118,145.47397031645872
49,136.43836831497325
371,148.51228496374222
372,135.59964353506928
164,134.07729324836504
82,141.39716038648893
60,133.37267733196384
42,134.7215649696963
22,131.05328922130528
59,135.8772760014448
40,137.42457749365482
295,149.836194082752
36,141.14221830751424
4,136.83387294575974
236,138.2589494417387
78,141.18802157517015
203,153.22565062665748
159,131.7748706306866
177,133.3443197667759
179,119.99448270576866
106,129.20813299623822
110,138.31148488777507
161,139.20668531542304
34,136.24899653334708
181,138.1843540920487
409,153.25065014955848
88,138.63973249747434
77,142.47830149258152
470,139.75636719607104
136,147.35356518069608
9,116.60226444702766
233,143.63981117569523
30,140.06228173811738
170,141.0018195761048
83,144.97924597805346
272,155.30787704558045
29,138.6008020062261
157,136.63857625484704
284,139.1226820914473
2,139.34798414945618
116,111.02909907208628
122,128.7924493433104
73,131.5536733481699
21,123.99025121001894
257,135.0692231429117
39,137.6603572648131
74,136.68631308991237
58,164.62824606351444
125,133.11957027542036
112,136.52362202807555
183,137.82201332489734
63,135.88600643342647
112,138.13593021557796
148,137.428588450235
134,129.91945971381466
6,134.82785892855398
28,129.2786973721874
264,130.84102489953924
404,132.4864734689721
22,138.3540732737265
57,127.40095338738381
21,134.71778755279087
13,141.94995644939723
87,135.7418892453322
40,143.90063436339287
84,136.3048166776593
4,131.843335158877
164,96.862512060777
141,135.1151670103328
368,137.1822186231303
222,135.196250526248
158,136.7422137651073
0,137.5318170718608
141,135.77611716384166
235,137.9283217880683
2,135.45397722258147
39,130.72168420465883
33,129.63040180386048
228,135.64116405233293
266,145.53967452995954
389,132.7638925992803
273,138.1713789570974
147,144.27040431100147
302,139.9169469327715
90,130.224283328406
23,137.5930865376259
215,136.71466508816167
324,142.54499930240317
149,133.13861496407944
42,142.60641787845407
18,122.7242377614435
1,146.27377176550587
166,141.09851006590125
127,135.25151701425762
28,131.59334598933907
44,119.41924700064803
26,167.76484695356132
96,134.3171229713524
128,126.3092043048982
157,135.1894336352768
73,143.48451862684317
16,138.84383447027582
147,142.4341712391385
11,133.36298419206034
197,138.28881448391266
93,133.06194875290845
84,118.30245672529841
39,142.91834024645405
82,143.68420265840578
371,146.0098209338891
351,134.09681268119124
27,137.98383547002092
351,135.75270839602788
267,140.76567669084807
76,136.25239335835485
14,149.28258017619174
61,137.04067498448583
23,135.84626631217256
140,130.36882062157704
44,135.36190514115387
196,141.4672447982001
126,131.53188764842815
18,139.5376623761507
335,150.65458925517288
17,131.87782962982865
160,136.10962661615437
95,111.34058156514999
103,137.95517106157087
25,143.38096448618907
106,139.20365477230408
12,135.34039180914883
71,130.07661510678545
70,132.64737342047886
25,144.71590345054273
84,151.23745376205613
121,138.81851987715478
103,135.998932371253
52,136.99453934898304
47,137.57378871225472
222,129.92137875311755
115,142.47280558161737
270,137.68733411066233
47,138.4545521466727
5,137.36781945953373
84,132.81397865065807
427,113.99929986464383
44,140.85200645570552
94,135.3983154590635
153,133.07921961800406
267,137.04406943651927
4,142.53082707312169
115,144.43151734551745
176,138.72080387290555
256,151.98094862358244
341,129.188652671733
76,128.43199435364963
53,151.80073038416407
127,139.11667833100842
35,137.0721479702905
185,141.12231769105858
56,135.7182225952745
314,142.62122267747577
57,134.27294941687853
63,143.24472810925872
283,140.36173490056683
238,140.24594951542892
97,135.57966519851573
158,128.7359607010616
33,130.38467609584086
478,143.7647133660869
428,131.2980291067945
130,138.98171725329928
77,131.4880971988483
168,137.41775726115011
112,136.49285135944325
35,141.75642858079476
120,147.58362280131087
157,139.74594824652925
55,132.9925949671377
219,139.08194960582767
247,135.59477010479307
67,142.02734345294624
166,145.88905939213873
116,135.4491591545669
14,137.4618874671704
195,133.5309419039415
22,132.73896581250978
42,136.49952066155805
182,126.70930754769586
34,126.49475928008641
83,145.40190457588318
123,145.05086204071844
125,147.84724186423443
208,140.6284978009898
160,135.64712777369243
51,136.4430710879491
38,137.84049013013654
256,141.57317305422757
47,133.37529143840786
40,132.417204320964
7,129.76026957340375
58,129.2390519766453
92,154.3831087145821
62,136.8992836798251
496,140.24404692763324
72,128.53861285557454
70,137.12213940903624
359,133.85941485333345
256,136.19069725261673
164,134.2847450071833
60,139.84361860361196
438,137.60588247581842
233,144.53774394889462
227,138.19839243098764
6,124.88939233666245
119,143.44758954716485
102,139.39805469789601
80,137.0620909847363
81,138.9770201255344
42,136.01747721137687
120,141.0722164166943
275,140.81594444817517
403,150.08414480927334
363,119.03616813538807
84,141.4458567963487
166,129.9617179037284
154,148.5747109405455
191,140.29248310395818
54,135.58210988545997
92,140.2665526288079
49,139.4054609738607
2,141.05551190064426
184,138.97442294220528
85,136.09817015504777
88,119.52135468679126
420,141.96172273088285
195,145.84446044483784
255,139.35230064934746
172,137.53862604529078
277,135.88916861135252
90,131.9899526185923
73,141.08155389407403
166,135.4873741697051
59,129.50056324974665
446,140.98541839848377
300,134.96162991024858
325,137.6549924585452
247,134.95785868347176
293,139.1921523189254
395,142.5051902649574
38,135.4204071307022
376,130.57890643526986
360,134.50709471976853
196,131.75052157922244
196,140.3397557541028
14,129.50637962083366
33,141.69071099719395
32,137.06952376302633
72,139.56512668371377
25,133.85504758741644
84,134.26114509219144
291,134.65597921257213
370,141.02094668799455
76,129.20858084456606
161,138.79146212109322
181,130.57764723903955
216,145.22513030449468
159,139.5742896297122
91,135.70831639520563
186,134.7695415898556
321,141.4987472509781
54,125.82129263974278
248,129.30717662596697
200,134.89234356394866
325,136.60723623606827
64,139.26911719180043
159,134.51898722133234
272,122.95431017502789
10,129.628690816677
242,143.83603919825964
313,135.29104118741037
290,140.47695343128146
100,124.26993659513228
59,132.2268202567171
23,135.63784073265725
31,133.3077096979223
380,139.19594302230576
42,135.04382834233755
216,136.22746864717743
84,135.0171414048907
172,150.20280208264847
42,140.45913310665463
53,136.2982080737718
205,136.10795030023945
7,129.3957611232847
27,138.35399591024859
0,134.23402125258812
132,137.24463395249424
400,136.7564703037069
60,127.6367988159665
177,127.43434438409136
17,132.27417654410834
379,134.84656685231388
124,137.2937626549292
186,153.66487846497662
65,131.66844174003563
190,139.40629708148683
41,139.6778002972888
79,133.62095303606458
56,134.5975344457181
71,134.99848719706299
43,140.98673318366104
170,133.9684334020194
318,137.49177044903706
23,135.27675626672783
57,151.19108683653414
255,130.52993356255382
71,134.69782972066147
86,147.79927452819837
10,138.08200205834268
33,134.2233627985928
18,143.72493673930472
151,136.22863724991785
244,136.4843799967127
470,139.35960023288098
100,142.35186786961845
67,132.4709001928835
223,119.22633690441404
82,148.02852003987311
184,133.25054274898943
75,136.200552472207
153,140.73051502177933
179,127.38775842787001
50,133.4528427378161
20,134.6733735447224
184,143.92919347928498
91,123.35642016884785
173,138.79815403350233
148,139.11124395383854
178,143.65025397105555
204,132.11746109765267
3,134.6361768342367
475,136.6967570356453
216,129.68292817142077
144,137.53150913377473
108,133.6920546767401
276,137.5361906978392
121,135.20419030205667
44,142.16467642071046
475,138.54544697672694
128,139.52508673149333
74,155.79947733596242
234,137.4811977958222
422,137.8764895346395
151,139.01162193836052
53,133.85012535006732
344,138.6901726517064
78,138.14095173135524
192,136.62428792168544
192,139.74776182955165
370,136.24810348976789
115,136.19725111260783
24,146.24382878608168
180,137.0686468852937
160,135.960113921165
152,133.23975610309586
76,138.5240654246748
58,130.08218972892723
119,134.90804290469234
128,132.97544812726096
75,136.3879634512354
29,139.735309330335
4,142.20450935719444
24,143.94542160139625
22,137.74104629044413
281,125.49153052683091
33,136.2662062982627
185,134.5011753319764
180,136.06594426627868
47,135.87850169128254
204,144.8247881787078
88,136.3900717399855
37,139.61880968530323
27,137.68802450349537
103,128.48755487957555
12,141.5004276854685
468,132.19597866639035
8,129.69782130855944
154,136.17558429864363
73,131.13369823209308
18,134.3709535379576
166,130.394262264518
45,129.26234574867698
166,139.00114987819086
88,139.48972862940232
411,138.3357421046208
5,128.79197790171568
49,141.42033626107926
169,136.15632683281063
296,136.8049004354133
400,139.1456212197071
66,136.25810675753752
11,143.7771628023985
147,141.35324934925904
127,140.70311058081754
14,135.8958932015296
6,144.64414498058824
15,133.06479930803323
399,141.2280870825952
85,142.49282910161594
352,135.8450921842933
31,131.66786306638676
295,134.07422657528454
27,138.15481276411185
250,142.1718928099973
277,139.1483949661094
200,140.97157138368698
52,136.8942199684308
61,142.07584050860257
221,131.5537303698625
43,129.8308218057364
63,132.00919384963407
33,136.13753363308484
389,135.9191729428867
383,137.10547172320403
4,134.54748167486795
22,140.36703574047897
225,135.74769975277547
213,127.7300455684499
195,153.17338373569544
142,141.37235189241096
197,138.93876424128024
340,134.3390478293537
355,136.54150779616424
166,137.00340074438492
54,137.4750180256364
87,136.063662057202
77,145.26637687745367
221,133.68929793895978
152,136.9299654051425
199,137.5843685183766
210,137.04180703380274
103,144.4108658691223
167,136.99771032750536
264,133.57400725008506
38,129.9191133434226
402,131.4464196035111
31,134.68149820105856
346,142.1686127076258
139,136.5202568404772
159,137.79760867982765
368,135.76932850998222
42,137.10910506845744
65,131.18356382991908
17,135.63034745545627
20,135.28404211631903
281,153.35284878206457
130,119.72869966795682
61,132.35719763035772
159,144.34137049172574
183,134.86388793731317
95,138.4311019799097
13,112.03023940263924
125,140.0443105393106
448,140.2170950826577
255,137.9757261613495
187,138.9490320389477
286,134.4134957691601
128,143.2415392276545
107,128.9975464855541
55,130.67257703733534
171,142.61484519703907
105,141.4909039028992
150,137.4625048871336
8,139.7014520873285
14,137.28885360638077
299,137.01773556438738
78,140.30919715483205
66,138.53902289895683
15,136.53848208930768
314,142.74693096566907
186,131.88635046827986
26,133.69856757467088
99,140.30157198747705
101,146.14017772046085
12,133.3738391952089
116,137.91902415412014
132,140.9385167718652
144,137.84946133502714
376,144.7702597943886
25,136.38459608447377
78,127.52340525460542
170,136.07041660475855
58,150.39465219155005
365,135.70095248772242
78,134.09480034830028
